assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
22092089,10142,Hipposideros lankadiva,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,lankadiva,,,,"Kelaart, 1850",Least Concern,,3.1,Unknown,Global
22092281,10139,Hipposideros inexpectatus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,inexpectatus,,,,"Laurie &amp; Hill, 1954",Data Deficient,,3.1,Unknown,Global
22092411,10140,Hipposideros jonesi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,jonesi,,,,"Hayman, 1947",Near Threatened,A2c,3.1,Decreasing,Global
22092544,10137,Hipposideros halophyllus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,halophyllus,,,,"Hill &amp; Yenbutra, 1984",Vulnerable,C1,3.1,Decreasing,Global
22092730,10138,Hipposideros hypophyllus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,hypophyllus,,,,"Kock &amp; Bhat, 1994",Critically Endangered,"B1ab(iii,iv,v)+2ab(iii,iv,v); C2a(ii)",3.1,Decreasing,Global
22092860,10120,Macronycteris commersoni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Macronycteris,commersoni,,,,"(É. Geoffroy, 1813)",Near Threatened,A2d,3.1,Decreasing,Global
22093018,13944,Murina puta,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,puta,,,,"Kishida, 1924",Least Concern,,3.1,Stable,Global
22093106,10119,Hipposideros cineraceus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,cineraceus,,,,"Blyth, 1853",Least Concern,,3.1,Unknown,Global
22093328,13943,Murina leucogaster,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,leucogaster,,,,"Milne-Edwards, 1872",Least Concern,,3.1,Unknown,Global
22093516,13942,Murina huttoni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,huttoni,,,,"(Peters, 1872)",Least Concern,,3.1,Unknown,Global
22093732,10118,Hipposideros cervinus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,cervinus,,,,"(Gould, 1863)",Least Concern,,3.1,Decreasing,Global
22093890,13941,Harpiola grisea,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Harpiola,grisea,,,,"(Peters, 1872)",Data Deficient,,3.1,Unknown,Global
22093985,10117,Hipposideros camerunensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,camerunensis,,,,"Eisentraut, 1956",Data Deficient,,3.1,Unknown,Global
22094085,13940,Murina fusca,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,fusca,,,,"Sowerby, 1922",Data Deficient,,3.1,Unknown,Global
22094185,10116,Hipposideros calcaratus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,calcaratus,,,,"(Dobson, 1877)",Least Concern,,3.1,Stable,Global
22094271,80459007,Hipposideros caffer,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,caffer,,,,"(Sundevall, 1846)",Least Concern,,3.1,Decreasing,Global
22094567,13939,Murina florium,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,florium,,,,"Thomas, 1908",Least Concern,,3.1,Unknown,Global
22094685,154196798,Murina cyclotis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,cyclotis,,,,"Dobson, 1872",Least Concern,,3.1,Unknown,Global
22094935,10114,Hipposideros breviceps,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,breviceps,,,,"Tate, 1941",Data Deficient,,3.1,Unknown,Global
22095123,13937,Murina aurata,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,aurata,,,,"Milne-Edwards, 1872",Data Deficient,,3.1,Unknown,Global
22095301,80258800,Hipposideros bicolor,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,bicolor,,,,"(Temminck, 1834)",Least Concern,,3.1,Stable,Global
22095445,10128,Hipposideros diadema,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,diadema,,,,"Geoffroy, 1813",Least Concern,,3.1,Decreasing,Global
22095744,10127,Hipposideros demissus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,demissus,,,,"K. Andersen, 1909",Endangered,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Unknown,Global
22095832,84562332,Murina ussuriensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,ussuriensis,,,,"Ognev, 1913",Least Concern,,3.1,Unknown,Global
22095945,10126,Hipposideros cyclops,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,cyclops,,,,"(Temminck, 1853)",Least Concern,,3.1,Decreasing,Global
22096188,84560827,Murina tubinaris,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,tubinaris,,,,"(Scully, 1881)",Data Deficient,,3.1,Unknown,Global
22096364,10125,Hipposideros curtus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,curtus,,,,"G.M. Allen, 1921",Endangered,A2c,3.1,Decreasing,Global
22096519,10124,Hipposideros crumeniferus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,crumeniferus,,,,"(Lesueur &amp; Petit, 1807)",Data Deficient,,3.1,Unknown,Global
22096705,13948,Murina tenebrosa,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,tenebrosa,,,,"Yoshiyuki, 1970",Critically Endangered,D,3.1,Unknown,Global
22096800,13947,Murina suilla,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,suilla,,,,"(Temminck, 1840)",Least Concern,,3.1,Unknown,Global
22096963,10123,Hipposideros coxi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,coxi,,,,"Shelford, 1901",Endangered,B2ab(iii),3.1,Decreasing,Global
22097259,10121,Hipposideros coronatus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,coronatus,,,,"(Peters, 1871)",Data Deficient,,3.1,Unknown,Global
22097407,13945,Murina rozendaali,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,rozendaali,,,,"Hill &amp; Francis, 1984",Vulnerable,A2c+3c,3.1,Decreasing,Global
22097582,10109,Hipposideros abae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,abae,,,,"J.A. Allen, 1917",Least Concern,,3.1,Unknown,Global
22097743,10110,Hipposideros armiger,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,armiger,,,,"(Hodgson, 1835)",Least Concern,,3.1,Unknown,Global
22097974,80457009,Hipposideros ater,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,ater,,,,"Templeton, 1848",Least Concern,,3.1,Unknown,Global
22098184,10112,Hipposideros beatus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,beatus,,,,"K. Andersen, 1906",Least Concern,,3.1,Decreasing,Global
22098360,10107,Hipposideros papua,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,papua,,,,"(Thomas &amp; Doria, 1886)",Least Concern,,3.1,Stable,Global
22098446,10108,Hipposideros ridleyi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,ridleyi,,,,"Robinson &amp; Kloss, 1911",Vulnerable,A3c,3.1,Decreasing,Global
22098611,10200,Histiotus alienus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Histiotus,alienus,,,,"Thomas, 1916",Data Deficient,,3.1,Unknown,Global
22098684,10203,Histiotus velatus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Histiotus,velatus,,,,"(I. Geoffroy, 1824)",Data Deficient,,3.1,Unknown,Global
22098780,10201,Histiotus macrotus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Histiotus,macrotus,,,,"(Poeppig, 1835)",Least Concern,,3.1,Unknown,Global
22098875,10202,Histiotus montanus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Histiotus,montanus,,,,"(Philippi &amp; Landbeck, 1861)",Least Concern,,3.1,Unknown,Global
22099002,14003,Musonycteris harrisoni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Musonycteris,harrisoni,,,,"Schaldach &amp; McLaughlin, 1960",Vulnerable,C1,3.1,Decreasing,Global
22099115,10161,Hipposideros sorenseni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,sorenseni,,,,"Kitchener &amp; Maryanto, 1993",Endangered,B1ab(iii),3.1,Unknown,Global
22099260,10162,Hipposideros speoris,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,speoris,,,,"(Schneider, 1800)",Least Concern,,3.1,Stable,Global
22099463,10163,Hipposideros stenotis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,stenotis,,,,"Thomas, 1913",Vulnerable,C1+2a(i),3.1,Unknown,Global
22099540,10164,Hipposideros sumbae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,sumbae,,,,"Oei, 1960",Least Concern,,3.1,Decreasing,Global
22099660,80224148,Hipposideros turpis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,turpis,,,,"Bangs, 1901",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
22099972,12078,Lionycteris spurrelli,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Lionycteris,spurrelli,,,,"Thomas, 1913",Least Concern,,3.1,Stable,Global
22100101,20521,Sphaerias blanfordi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Sphaerias,blanfordi,,,,"(Thomas, 1891)",Least Concern,,3.1,Stable,Global
22100268,10146,Hipposideros macrobullatus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,macrobullatus,,,,"Tate, 1941",Data Deficient,,3.1,Unknown,Global
22100391,10145,Hipposideros lylei,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,lylei,,,,"Thomas, 1913",Least Concern,,3.1,Decreasing,Global
22100544,16707,Peropteryx kappleri,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,EMBALLONURIDAE,Peropteryx,kappleri,,,,"Peters, 1867",Least Concern,,3.1,Unknown,Global
22100717,10148,Hipposideros maggietaylorae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,maggietaylorae,,,,"Smith &amp; Hill, 1981",Least Concern,,3.1,Stable,Global
22100830,16708,Peropteryx leucoptera,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,EMBALLONURIDAE,Peropteryx,leucoptera,,,,"Peters, 1867",Least Concern,,3.1,Unknown,Global
22100964,10147,Hipposideros madurae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,madurae,,,,"Kitchener &amp; Maryanto, 1993",Near Threatened,A2c,3.1,Decreasing,Global
22101100,16709,Peropteryx macrotis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,EMBALLONURIDAE,Peropteryx,macrotis,,,,"(Wagner, 1843)",Least Concern,,3.1,Stable,Global
22101286,10150,Hipposideros megalotis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,megalotis,,,,"(Heuglin, 1862)",Least Concern,,3.1,Unknown,Global
22101390,10149,Hipposideros marisae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,marisae,,,,"Aellen, 1954",Vulnerable,A4c,3.1,Decreasing,Global
22101545,10152,Hipposideros nequam,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,nequam,,,,"K. Andersen, 1918",Data Deficient,,3.1,Unknown,Global
22101961,10153,Hipposideros obscurus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,obscurus,,,,"(Peters, 1861)",Least Concern,,3.1,Unknown,Global
22102078,10156,Hipposideros pygmaeus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,pygmaeus,,,,"(Waterhouse, 1843)",Least Concern,,3.1,Unknown,Global
22102257,10155,Hipposideros pratti,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,pratti,,,,"Thomas, 1891",Least Concern,,3.1,Unknown,Global
22102440,10157,Hipposideros ruber,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,ruber,,,,"(Noack, 1893)",Least Concern,,3.1,Unknown,Global
22102877,11378,Lavia frons,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MEGADERMATIDAE,Lavia,frons,,,,"(É. Geoffroy, 1810)",Least Concern,,3.1,Stable,Global
22103088,18945,Pygoderma bilabiatum,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Pygoderma,bilabiatum,,,,"(Wagner, 1843)",Least Concern,,3.1,Unknown,Global
22103184,1620,Anthops ornatus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Anthops,ornatus,,,,"Thomas, 1888",Vulnerable,A2c,3.1,Decreasing,Global
22103451,13570,Miniopterus robustior,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MINIOPTERIDAE,Miniopterus,robustior,,,,"Revilliod, 1914",Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global
22103542,13569,Miniopterus pusillus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MINIOPTERIDAE,Miniopterus,pusillus,,,,"Dobson, 1876",Least Concern,,3.1,Unknown,Global
22103756,11374,Latidens salimalii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Latidens,salimalii,,,,"Thonglongya, 1972",Endangered,C1,3.1,Decreasing,Global
22104581,13563,Miniopterus fraterculus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MINIOPTERIDAE,Miniopterus,fraterculus,,,,"Thomas & Schwann, 1906",Least Concern,,3.1,Unknown,Global
22104819,13565,Miniopterus inflatus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MINIOPTERIDAE,Miniopterus,inflatus,,,,"Thomas, 1903",Least Concern,,3.1,Unknown,Global
22105217,13568,Miniopterus minor,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MINIOPTERIDAE,Miniopterus,minor,,,,"Peters, 1867",Data Deficient,,3.1,Unknown,Global
22105320,1569,Anoura luismanueli,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Anoura,luismanueli,,,,"Molinari, 1994",Least Concern,,3.1,Stable,Global
22105391,13556,Mimetillus moloneyi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Mimetillus,moloneyi,,,,"(Thomas, 1891)",Least Concern,,3.1,Unknown,Global
22105562,13559,Mimon bennettii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Mimon,bennettii,,,,"(Gray, 1838)",Least Concern,,3.1,Stable,Global
22105878,81187867,Glischropus tylopus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Glischropus,tylopus,,,,"(Dobson, 1875)",Least Concern,,3.1,Stable,Global
22106075,9247,Glischropus javanus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Glischropus,javanus,,,,"Chasen, 1939",Data Deficient,,3.1,Unknown,Global
22106213,8033,Erophylla sezekorni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Erophylla,sezekorni,,,,"(Gundlach, 1860)",Least Concern,,3.1,Unknown,Global
22106312,13649,Molossus pretiosus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Molossus,pretiosus,,,,"Miller, 1902",Least Concern,,3.1,Unknown,Global
22106433,13650,Molossus sinaloae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Molossus,sinaloae,,,,"J.A. Allen, 1906",Least Concern,,3.1,Stable,Global
22106602,13648,Molossus molossus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Molossus,molossus,,,,"(Pallas, 1766)",Least Concern,,3.1,Unknown,Global
22106814,1568,Anoura latidens,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Anoura,latidens,,,,"Handley, 1984",Least Concern,,3.1,Stable,Global
22106904,102208365,Molossus coibensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Molossus,coibensis,,,,"J.A. Allen, 1904",Least Concern,,3.1,Unknown,Global
22107231,88087340,Molossus currentium,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Molossus,currentium,,,,"Thomas, 1901",Least Concern,,3.1,Unknown,Global
22107379,1566,Anoura cultrata,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Anoura,cultrata,,,,"Handley, 1960",Least Concern,,3.1,Decreasing,Global
22107522,13645,Molossus aztecus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Molossus,aztecus,,,,"Saussure, 1860",Least Concern,,3.1,Decreasing,Global
22107768,9277,Glossophaga soricina,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Glossophaga,soricina,,,,"(Pallas, 1766)",Least Concern,,3.1,Stable,Global
22107969,13644,Molossus rufus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Molossus,rufus,,,,"É. Geoffroy Saint-Hilaire, 1805",Least Concern,,3.1,Stable,Global
22108155,9276,Glossophaga morenoi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Glossophaga,morenoi,,,,"Martinez &amp; Villa, 1938",Least Concern,,3.1,Stable,Global
22108249,9275,Glossophaga longirostris,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Glossophaga,longirostris,,,,"Miller, 1898",Least Concern,,3.1,Unknown,Global
22108409,13643,Molossops temminckii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Molossops,temminckii,,,,"(Burmeister, 1854)",Least Concern,,3.1,Unknown,Global
22108538,13642,Cynomops planirostris,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Cynomops,planirostris,,,,"(Peters, 1865)",Least Concern,,3.1,Unknown,Global
22108801,9273,Glossophaga commissarisi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Glossophaga,commissarisi,,,,"Gardner, 1962",Least Concern,,3.1,Stable,Global
22108928,13641,Molossops neglectus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Molossops,neglectus,,,,"Williams &amp; Genoways, 1980",Data Deficient,,3.1,Unknown,Global
22109057,13640,Molossops mattogrossensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Molossops,mattogrossensis,,,,"Vieira, 1942",Least Concern,,3.1,Unknown,Global
22109178,13639,Cynomops greenhalli,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Cynomops,greenhalli,,,,"(Goodwin, 1958)",Least Concern,,3.1,Unknown,Global
22109325,13638,Molossops aequatorianus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Molossops,aequatorianus,,,,"Cabrera, 1917",Endangered,B1ab(iii),3.1,Unknown,Global
22109417,13637,Cynomops abrasus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Cynomops,abrasus,,,,"(Temminck, 1827)",Data Deficient,,3.1,Unknown,Global
22109663,21465,Taphozous theobaldi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,EMBALLONURIDAE,Taphozous,theobaldi,,,,"Dobson, 1872",Least Concern,,3.1,Unknown,Global
22109884,21462,Taphozous nudiventris,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,EMBALLONURIDAE,Taphozous,nudiventris,,,,"Cretzschmar, 1830",Least Concern,,3.1,Stable,Global
22110277,21461,Taphozous melanopogon,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,EMBALLONURIDAE,Taphozous,melanopogon,,,,"Temminck, 1841",Least Concern,,3.1,Stable,Global
22111004,21460,Taphozous mauritianus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,EMBALLONURIDAE,Taphozous,mauritianus,,,,"É. Geoffroy, 1818",Least Concern,,3.1,Unknown,Global
22111355,21459,Taphozous longimanus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,EMBALLONURIDAE,Taphozous,longimanus,,,,"Hardwicke, 1825",Least Concern,,3.1,Stable,Global
22111549,21453,Taphozous achates,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,EMBALLONURIDAE,Taphozous,achates,,,,"Thomas, 1915",Data Deficient,,3.1,Unknown,Global
22111838,21455,Taphozous hamiltoni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,EMBALLONURIDAE,Taphozous,hamiltoni,,,,"Thomas, 1920",Data Deficient,,3.1,Unknown,Global
22111960,21456,Taphozous hildegardeae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,EMBALLONURIDAE,Taphozous,hildegardeae,,,,"Thomas, 1909",Endangered,"B2ab(i,ii,iii)",3.1,Decreasing,Global
22112046,21452,Taphozous australis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,EMBALLONURIDAE,Taphozous,australis,,,,"Gould, 1854",Near Threatened,C1,3.1,Decreasing,Global
22112192,13720,Monophyllus redmani,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Monophyllus,redmani,,,,"Leach, 1821",Least Concern,,3.1,Stable,Global
22112320,13719,Monophyllus plethodon,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Monophyllus,plethodon,,,,"Miller, 1900",Least Concern,,3.1,Unknown,Global
22112472,15647,Otomops johnstonei,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Otomops,johnstonei,,,,"Kitchener, How &amp; Maryanto, 1992",Data Deficient,,3.1,Unknown,Global
22112831,15645,Otomops formosus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Otomops,formosus,,,,"Chasen, 1939",Data Deficient,,3.1,Unknown,Global
22112971,15646,Otomops wroughtoni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Otomops,wroughtoni,,,,"(Thomas, 1913)",Data Deficient,,3.1,Unknown,Global
22113239,6104,Cynopterus horsfieldii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Cynopterus,horsfieldii,,,,"Gray, 1843",Least Concern,,3.1,Unknown,Global
22113381,6103,Cynopterus brachyotis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Cynopterus,brachyotis,,,,"(Müller, 1838)",Least Concern,,3.1,Unknown,Global
22113656,6106,Cynopterus sphinx,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Cynopterus,sphinx,,,,"(Vahl, 1797)",Least Concern,,3.1,Increasing,Global
22113935,6105,Cynopterus nusatenggara,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Cynopterus,nusatenggara,,,,"Kitchener &amp; Maharadatunkamsi, 1991",Least Concern,,3.1,Stable,Global
22114054,6107,Cynopterus titthaecheilus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Cynopterus,titthaecheilus,,,,"(Temminck, 1825)",Least Concern,,3.1,Stable,Global
22114386,7919,Vespadelus caurinus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Vespadelus,caurinus,,,,"(Thomas, 1914)",Least Concern,,3.1,Stable,Global
22114459,7916,Eptesicus brasiliensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Eptesicus,brasiliensis,,,,"(Desmarest, 1819)",Least Concern,,3.1,Unknown,Global
22114599,85197425,Eptesicus bottae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Eptesicus,bottae,,,,"(Peters, 1869)",Least Concern,,3.1,Stable,Global
22114842,7914,Eptesicus bobrinskoi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Eptesicus,bobrinskoi,,,,"Kuzyakin, 1935",Data Deficient,,3.1,Unknown,Global
22114995,21311,Tadarida teniotis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Tadarida,teniotis,,,,"(Rafinesque, 1814)",Least Concern,,3.1,Unknown,Global
22115355,7912,Eptesicus andinus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Eptesicus,andinus,,,,"J.A. Allen, 1914",Least Concern,,3.1,Unknown,Global
22115459,21312,Tadarida aegyptiaca,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Tadarida,aegyptiaca,,,,"(É. Geoffroy, 1818)",Least Concern,,3.1,Unknown,Global
